2021-12-12 22:12:811 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:118 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:394 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (62c5a652f47b3e7b90170f0a565a58e9)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:716 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (62c5a652f47b3e7b90170f0a565a58e9)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:635 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:499 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (eff5ede94d7f899a6f6e7c16e493a5fa)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:546 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (eff5ede94d7f899a6f6e7c16e493a5fa)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:83 INFO  ViewSystemUsersPage :75 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (eff5ede94d7f899a6f6e7c16e493a5fa)] -> xpath: //input[@id='btnAdd']]
2021-12-13 10:12:131 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (eff5ede94d7f899a6f6e7c16e493a5fa)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 10:12:206 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 10:12:323 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 10:12:428 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 10:12:496 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 10:12:597 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (eff5ede94d7f899a6f6e7c16e493a5fa)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:690 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (eff5ede94d7f899a6f6e7c16e493a5fa)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:746 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (eff5ede94d7f899a6f6e7c16e493a5fa)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:772 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:650 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:811 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (ccce40eeffd8ddc8e8c44d53fa8eb6f8)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:855 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (ccce40eeffd8ddc8e8c44d53fa8eb6f8)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:973 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:253 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:258 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:214 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:328 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (7401f5454d05d7d33b0fa834635e923e)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:365 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (7401f5454d05d7d33b0fa834635e923e)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:442 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:717 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:723 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:801 INFO  ViewSystemUsersPage :98 - clicks on check box :
2021-12-13 10:12:882 INFO  ViewSystemUsersPage :103 - clicks on delete button :
2021-12-13 10:12:785 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:649 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (7a9c0abb203955ff8bc295a87b21e5cd)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:678 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:975 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (a4626ccbcf510fa6f31ff50eeec7504a)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 10:12:02 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:183 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (fd6f40a479d2cc2e4e6bd96c6ef1809e)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:438 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (fd6f40a479d2cc2e4e6bd96c6ef1809e)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:525 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:64 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (3faee20d8b211e02048cb7988359fcfb)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:110 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (3faee20d8b211e02048cb7988359fcfb)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:601 INFO  ViewSystemUsersPage :75 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (3faee20d8b211e02048cb7988359fcfb)] -> xpath: //input[@id='btnAdd']]
2021-12-13 10:12:667 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (3faee20d8b211e02048cb7988359fcfb)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 10:12:756 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 10:12:861 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 10:12:989 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 10:12:60 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 10:12:179 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (3faee20d8b211e02048cb7988359fcfb)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:276 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (3faee20d8b211e02048cb7988359fcfb)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:336 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (3faee20d8b211e02048cb7988359fcfb)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:364 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:381 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:842 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (b187b049ddbd82c1a6d21c3f60facdfd)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:881 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (b187b049ddbd82c1a6d21c3f60facdfd)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:984 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:334 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:342 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:363 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:764 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (6de26019c6809f70cc6c5ddab67128c7)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:803 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (6de26019c6809f70cc6c5ddab67128c7)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:885 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:213 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:216 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:341 INFO  ViewSystemUsersPage :98 - clicks on check box :
2021-12-13 10:12:411 INFO  ViewSystemUsersPage :103 - clicks on delete button :
2021-12-13 10:12:506 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:164 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (6d68c61c1c8307a79baf1291cbd7b74f)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:243 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:780 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (4fd423ed88812afedd7fb336a891dd68)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 10:12:811 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:915 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (43e55d512e58ffefe9075edeeac3f212)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:711 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (43e55d512e58ffefe9075edeeac3f212)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:804 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:618 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (e608f5f03d457138475ee0fe2c1f1a0b)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:697 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (e608f5f03d457138475ee0fe2c1f1a0b)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:222 INFO  ViewSystemUsersPage :75 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (e608f5f03d457138475ee0fe2c1f1a0b)] -> xpath: //input[@id='btnAdd']]
2021-12-13 10:12:312 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (e608f5f03d457138475ee0fe2c1f1a0b)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 10:12:414 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 10:12:560 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 10:12:692 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 10:12:782 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 10:12:912 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (e608f5f03d457138475ee0fe2c1f1a0b)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:42 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (e608f5f03d457138475ee0fe2c1f1a0b)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:112 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (e608f5f03d457138475ee0fe2c1f1a0b)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:144 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:166 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:875 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (d5b5bf9e37bce9b172a8b9c35ab2e377)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:929 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (d5b5bf9e37bce9b172a8b9c35ab2e377)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:62 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:382 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:385 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:414 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:295 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (433c552d7dfe4d40d8677a8e6ff03a07)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:335 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (433c552d7dfe4d40d8677a8e6ff03a07)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:446 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:818 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:829 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:935 INFO  ViewSystemUsersPage :98 - clicks on check box :
2021-12-13 10:12:29 INFO  ViewSystemUsersPage :103 - clicks on delete button :
2021-12-13 10:12:635 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:25 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (27a908d5136c9c575699b61dd5ec7b9a)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:62 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:281 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (990dd8330cfc7a4f8f651c14429e3fee)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 10:12:307 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:546 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (239420a557a66a5a05b2481ec8d147f5)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:846 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (239420a557a66a5a05b2481ec8d147f5)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:911 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:644 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (45e9b0b9085b35be71fe6f28afda64fb)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:691 INFO  ViewSystemUsersPage :71 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (45e9b0b9085b35be71fe6f28afda64fb)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:259 INFO  ViewSystemUsersPage :76 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (45e9b0b9085b35be71fe6f28afda64fb)] -> xpath: //input[@id='btnAdd']]
2021-12-13 11:12:328 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (45e9b0b9085b35be71fe6f28afda64fb)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 11:12:403 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 11:12:515 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 11:12:629 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 11:12:695 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 11:12:796 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (45e9b0b9085b35be71fe6f28afda64fb)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 11:12:901 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (45e9b0b9085b35be71fe6f28afda64fb)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 11:12:959 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (45e9b0b9085b35be71fe6f28afda64fb)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 11:12:983 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 11:12:00 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:264 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (b8e878198f38a2ea4e35e903afe65e2f)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:310 INFO  ViewSystemUsersPage :71 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (b8e878198f38a2ea4e35e903afe65e2f)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:419 INFO  ViewSystemUsersPage :81 - enter the user name :AnanyaDash200
2021-12-13 11:12:721 INFO  ViewSystemUsersPage :86 - click on the search button :
2021-12-13 11:12:725 INFO  ViewSystemUsersPage :65 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:745 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:812 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (0100a839f4943862a0e86cdcc6699d0b)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:857 INFO  ViewSystemUsersPage :71 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (0100a839f4943862a0e86cdcc6699d0b)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:950 INFO  ViewSystemUsersPage :81 - enter the user name :AnanyaDash200
2021-12-13 11:12:257 INFO  ViewSystemUsersPage :86 - click on the search button :
2021-12-13 11:12:261 INFO  ViewSystemUsersPage :65 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:362 INFO  ViewSystemUsersPage :99 - clicks on check box :
2021-12-13 11:12:439 INFO  ViewSystemUsersPage :104 - clicks on delete button :
2021-12-13 11:12:843 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:244 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (59319a9b0a48fee47a873d2e4c7e3729)] -> xpath: //a[@id='welcome']]
2021-12-13 11:12:275 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:746 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (d9bad38de6f79086221c40f9373c2997)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 11:12:776 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:546 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (823b1b597ea15969195cd65362d9376f)] -> xpath: //a[@id='welcome']]
2021-12-13 11:12:850 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (823b1b597ea15969195cd65362d9376f)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 11:12:941 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:584 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (1ec4762f36056ed845da6c2b7a0817e3)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:665 INFO  ViewSystemUsersPage :71 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (1ec4762f36056ed845da6c2b7a0817e3)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:163 INFO  ViewSystemUsersPage :76 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (1ec4762f36056ed845da6c2b7a0817e3)] -> xpath: //input[@id='btnAdd']]
2021-12-13 11:12:228 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (1ec4762f36056ed845da6c2b7a0817e3)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 11:12:334 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 11:12:476 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 11:12:607 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 11:12:697 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 11:12:831 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (1ec4762f36056ed845da6c2b7a0817e3)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 11:12:943 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (1ec4762f36056ed845da6c2b7a0817e3)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 11:12:06 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (1ec4762f36056ed845da6c2b7a0817e3)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 11:12:33 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 11:12:57 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:81 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (51a1e1b9c348fbc89a4a59a2cf976ecf)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:131 INFO  ViewSystemUsersPage :71 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (51a1e1b9c348fbc89a4a59a2cf976ecf)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:227 INFO  ViewSystemUsersPage :81 - enter the user name :AnanyaDash200
2021-12-13 11:12:600 INFO  ViewSystemUsersPage :86 - click on the search button :
2021-12-13 11:12:605 INFO  ViewSystemUsersPage :65 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:622 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:516 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (a4140cf114bcce600af46c47172ec987)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:564 INFO  ViewSystemUsersPage :71 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (a4140cf114bcce600af46c47172ec987)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:676 INFO  ViewSystemUsersPage :81 - enter the user name :AnanyaDash200
2021-12-13 11:12:16 INFO  ViewSystemUsersPage :86 - click on the search button :
2021-12-13 11:12:23 INFO  ViewSystemUsersPage :65 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:116 INFO  ViewSystemUsersPage :99 - clicks on check box :
2021-12-13 11:12:222 INFO  ViewSystemUsersPage :104 - clicks on delete button :
2021-12-13 11:12:868 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:12 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (14fa518ce369b52a245d862d1c4697c5)] -> xpath: //a[@id='welcome']]
2021-12-13 11:12:41 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:813 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (c7e521d3d727b85ecc00cdc30102cc96)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 11:12:840 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:13 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (f9edac027011158b9c8e556d7d77a30e)] -> xpath: //a[@id='welcome']]
2021-12-13 11:12:13 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (f9edac027011158b9c8e556d7d77a30e)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 11:12:121 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:557 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (c5570f4470951832f7cb69bb786319e1)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:609 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (c5570f4470951832f7cb69bb786319e1)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:115 INFO  ViewSystemUsersPage :80 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (c5570f4470951832f7cb69bb786319e1)] -> xpath: //input[@id='btnAdd']]
2021-12-13 11:12:203 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (c5570f4470951832f7cb69bb786319e1)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 11:12:297 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 11:12:440 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 11:12:599 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 11:12:691 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 11:12:834 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (c5570f4470951832f7cb69bb786319e1)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 11:12:964 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (c5570f4470951832f7cb69bb786319e1)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 11:12:45 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (c5570f4470951832f7cb69bb786319e1)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 11:12:84 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 11:12:107 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:724 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (48e86fbeb769d61bbcdafd8d5b849659)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:825 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (48e86fbeb769d61bbcdafd8d5b849659)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:126 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:589 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:594 INFO  ViewSystemUsersPage :69 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:616 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:328 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (146a89cd07ec832a776edb017f95fa27)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:375 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (146a89cd07ec832a776edb017f95fa27)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:492 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:829 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:833 INFO  ViewSystemUsersPage :69 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:957 INFO  ViewSystemUsersPage :103 - clicks on check box :
2021-12-13 11:12:57 INFO  ViewSystemUsersPage :108 - clicks on delete button :
2021-12-13 11:12:99 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:82 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (6f4eaff035cb64856b973a36abce9c76)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:145 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (6f4eaff035cb64856b973a36abce9c76)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:279 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
